Fecha;INDICATIVO;DIAS_SOL
01-05-2020;1024E;6
01-06-2020;1024E;3
01-07-2020;1024E;4
01-08-2020;1024E;3
01-09-2020;1024E;8
01-10-2020;1024E;0
01-11-2020;1024E;3
01-12-2020;1024E;0
01-01-2020;0367;0
01-02-2020;0367;8
01-03-2020;0367;3
01-04-2020;0367;3
01-05-2020;0367;5
01-06-2020;0367;6
01-07-2020;0367;10
01-08-2020;0367;8
01-09-2020;0367;6
01-10-2020;0367;2
01-11-2020;0367;6
01-12-2020;0367;1
01-01-2020;5530E;9
01-02-2020;5530E;11
01-03-2020;5530E;0
01-04-2020;5530E;0
01-05-2020;5530E;0
01-06-2020;5530E;0
01-07-2020;5530E;24
01-08-2020;5530E;20
01-09-2020;5530E;8
01-10-2020;5530E;15
01-11-2020;5530E;8
01-12-2020;5530E;6
01-01-2020;5514;10
01-02-2020;5514;12
01-03-2020;5514;1
01-04-2020;5514;2
01-05-2020;5514;9
01-06-2020;5514;15
01-07-2020;5514;22
01-08-2020;5514;20
01-09-2020;5514;5
01-10-2020;5514;11
01-11-2020;5514;7
01-12-2020;5514;7
01-01-2020;C249I;9
01-02-2020;C249I;8
01-03-2020;C249I;2
01-04-2020;C249I;3
01-05-2020;C249I;11
01-06-2020;C249I;3
01-07-2020;C249I;13
01-08-2020;C249I;13
01-09-2020;C249I;8
01-10-2020;C249I;5
01-11-2020;C249I;3
01-12-2020;C249I;5
01-01-2020;C649I;13
01-02-2020;C649I;12
01-03-2020;C649I;3
01-04-2020;C649I;2
01-05-2020;C649I;12
01-06-2020;C649I;1
01-07-2020;C649I;14
01-08-2020;C649I;12
01-09-2020;C649I;7
01-10-2020;C649I;4
01-11-2020;C649I;4
01-12-2020;C649I;1
01-01-2020;C029O;10
01-02-2020;C029O;12
01-03-2020;C029O;6
01-04-2020;C029O;0
01-05-2020;C029O;11
01-06-2020;C029O;0
01-07-2020;C029O;15
01-08-2020;C029O;11
01-09-2020;C029O;12
01-10-2020;C029O;3
01-11-2020;C029O;3
01-12-2020;C029O;1
01-01-2020;2661;2
01-02-2020;2661;6
01-03-2020;2661;4
01-04-2020;2661;0
01-05-2020;2661;0
01-06-2020;2661;0
01-07-2020;2661;16
01-08-2020;2661;6
01-09-2020;2661;8
01-10-2020;2661;2
01-11-2020;2661;5
01-12-2020;2661;1
01-01-2020;9771C;0
01-02-2020;9771C;13
01-03-2020;9771C;4
01-04-2020;9771C;2
01-05-2020;9771C;12
01-06-2020;9771C;7
01-07-2020;9771C;19
01-08-2020;9771C;16
01-09-2020;9771C;13
01-10-2020;9771C;15
01-11-2020;9771C;6
01-12-2020;9771C;4
01-01-2020;3191E;8
01-02-2020;3191E;0
01-03-2020;3191E;0
01-04-2020;3191E;0
01-05-2020;3191E;4
01-06-2020;3191E;8
01-07-2020;3191E;11
01-08-2020;3191E;15
01-09-2020;3191E;8
01-10-2020;3191E;7
01-11-2020;3191E;5
01-12-2020;3191E;2
01-01-2020;3129;10
01-02-2020;3129;11
01-03-2020;3129;2
01-04-2020;3129;1
01-05-2020;3129;9
01-06-2020;3129;9
01-07-2020;3129;20
01-08-2020;3129;18
01-09-2020;3129;10
01-10-2020;3129;6
01-11-2020;3129;3
01-12-2020;3129;2
01-01-2020;3196;6
01-02-2020;3196;6
01-03-2020;3196;0
01-04-2020;3196;0
01-05-2020;3196;6
01-06-2020;3196;8
01-07-2020;3196;17
01-08-2020;3196;14
01-09-2020;3196;6
01-10-2020;3196;7
01-11-2020;3196;4
01-12-2020;3196;2
01-01-2020;3200;7
01-02-2020;3200;8
01-03-2020;3200;1
01-04-2020;3200;1
01-05-2020;3200;7
01-06-2020;3200;9
01-07-2020;3200;19
01-08-2020;3200;14
01-09-2020;3200;8
01-10-2020;3200;4
01-11-2020;3200;6
01-12-2020;3200;3
01-01-2020;3195;0
01-02-2020;3195;10
01-03-2020;3195;0
01-04-2020;3195;0
01-05-2020;3195;0
01-06-2020;3195;0
01-07-2020;3195;0
01-08-2020;3195;0
01-09-2020;3195;0
01-10-2020;3195;0
01-11-2020;3195;0
01-12-2020;3195;0
01-01-2020;3175;8
01-02-2020;3175;10
01-03-2020;3175;3
01-04-2020;3175;1
01-05-2020;3175;6
01-06-2020;3175;9
01-07-2020;3175;18
01-08-2020;3175;12
01-09-2020;3175;11
01-10-2020;3175;6
01-11-2020;3175;3
01-12-2020;3175;2
01-01-2020;2462;7
01-02-2020;2462;9
01-03-2020;2462;0
01-04-2020;2462;0
01-05-2020;2462;4
01-06-2020;2462;6
01-07-2020;2462;14
01-08-2020;2462;10
01-09-2020;2462;7
01-10-2020;2462;2
01-11-2020;2462;5
01-12-2020;2462;0
01-01-2020;6155A;5
01-02-2020;6155A;7
01-03-2020;6155A;2
01-04-2020;6155A;2
01-05-2020;6155A;9
01-06-2020;6155A;16
01-07-2020;6155A;24
01-08-2020;6155A;16
01-09-2020;6155A;7
01-10-2020;6155A;10
01-11-2020;6155A;3
01-12-2020;6155A;7
01-01-2020;6000A;4
01-02-2020;6000A;5
01-03-2020;6000A;4
01-04-2020;6000A;0
01-05-2020;6000A;0
01-06-2020;6000A;11
01-07-2020;6000A;4
01-08-2020;6000A;11
01-09-2020;6000A;1
01-10-2020;6000A;8
01-11-2020;6000A;6
01-12-2020;6000A;6
01-01-2020;7178I;7
01-02-2020;7178I;13
01-03-2020;7178I;0
01-04-2020;7178I;0
01-05-2020;7178I;8
01-06-2020;7178I;11
01-07-2020;7178I;20
01-08-2020;7178I;17
01-09-2020;7178I;8
01-10-2020;7178I;11
01-11-2020;7178I;11
01-12-2020;7178I;0
01-01-2020;7228;9
01-02-2020;7228;10
01-03-2020;7228;0
01-04-2020;7228;0
01-05-2020;7228;7
01-06-2020;7228;12
01-07-2020;7228;21
01-08-2020;7228;15
01-09-2020;7228;8
01-10-2020;7228;9
01-11-2020;7228;7
01-12-2020;7228;9
01-01-2020;9263D;2
01-02-2020;9263D;5
01-03-2020;9263D;4
01-04-2020;9263D;0
01-05-2020;9263D;7
01-06-2020;9263D;2
01-07-2020;9263D;10
01-08-2020;9263D;6
01-09-2020;9263D;6
01-10-2020;9263D;2
01-11-2020;9263D;3
01-12-2020;9263D;0
01-01-2020;1484C;6
01-02-2020;1484C;5
01-03-2020;1484C;0
01-04-2020;1484C;0
01-05-2020;1484C;0
01-06-2020;1484C;0
01-07-2020;1484C;18
01-08-2020;1484C;8
01-09-2020;1484C;8
01-10-2020;1484C;2
01-11-2020;1484C;7
01-12-2020;1484C;3
01-01-2020;1495;1
01-02-2020;1495;6
01-03-2020;1495;4
01-04-2020;1495;2
01-05-2020;1495;9
01-06-2020;1495;6
01-07-2020;1495;21
01-08-2020;1495;7
01-09-2020;1495;9
01-10-2020;1495;2
01-11-2020;1495;5
01-12-2020;1495;3
01-01-2020;2867;0
01-02-2020;2867;6
01-03-2020;2867;0
01-04-2020;2867;0
01-05-2020;2867;0
01-06-2020;2867;0
01-07-2020;2867;24
01-08-2020;2867;11
01-09-2020;2867;8
01-10-2020;2867;5
01-11-2020;2867;3
01-12-2020;2867;1
01-01-2020;C929I;9
01-02-2020;C929I;7
01-03-2020;C929I;2
01-04-2020;C929I;0
01-05-2020;C929I;5
01-06-2020;C929I;0
01-07-2020;C929I;1
01-08-2020;C929I;2
01-09-2020;C929I;6
01-10-2020;C929I;6
01-11-2020;C929I;7
01-12-2020;C929I;1
01-01-2020;C139E;8
01-02-2020;C139E;8
01-03-2020;C139E;4
01-04-2020;C139E;1
01-05-2020;C139E;6
01-06-2020;C139E;0
01-07-2020;C139E;7
01-08-2020;C139E;10
01-09-2020;C139E;3
01-10-2020;C139E;1
01-11-2020;C139E;2
01-12-2020;C139E;1
01-01-2020;C447A;6
01-02-2020;C447A;12
01-03-2020;C447A;5
01-04-2020;C447A;1
01-05-2020;C447A;9
01-06-2020;C447A;0
01-07-2020;C447A;0
01-08-2020;C447A;11
01-09-2020;C447A;7
01-10-2020;C447A;4
01-11-2020;C447A;2
01-12-2020;C447A;2
01-01-2020;C429I;11
01-02-2020;C429I;19
01-03-2020;C429I;7
01-04-2020;C429I;2
01-05-2020;C429I;12
01-06-2020;C429I;10
01-07-2020;C429I;26
01-08-2020;C429I;23
01-09-2020;C429I;12
01-10-2020;C429I;8
01-11-2020;C429I;6
01-12-2020;C429I;2
01-01-2020;5796;8
01-02-2020;5796;9
01-03-2020;5796;2
01-04-2020;5796;0
01-05-2020;5796;0
01-06-2020;5796;16
01-07-2020;5796;26
01-08-2020;5796;26
01-09-2020;5796;9
01-10-2020;5796;10
01-11-2020;5796;9
01-12-2020;5796;6
01-01-2020;5783;11
01-02-2020;5783;10
01-03-2020;5783;1
01-04-2020;5783;0
01-05-2020;5783;0
01-06-2020;5783;17
01-07-2020;5783;25
01-08-2020;5783;24
01-09-2020;5783;11
01-10-2020;5783;12
01-11-2020;5783;8
01-12-2020;5783;10
01-01-2020;0016A;8
01-02-2020;0016A;9
01-03-2020;0016A;3
01-04-2020;0016A;0
01-05-2020;0016A;0
01-06-2020;0016A;0
01-07-2020;0016A;10
01-08-2020;0016A;6
01-09-2020;0016A;4
01-10-2020;0016A;9
01-11-2020;0016A;8
01-12-2020;0016A;2
01-01-2020;9981A;7
01-02-2020;9981A;7
01-03-2020;9981A;1
01-04-2020;9981A;1
01-05-2020;9981A;6
01-06-2020;9981A;4
01-07-2020;9981A;14
01-08-2020;9981A;9
01-09-2020;9981A;8
01-10-2020;9981A;6
01-11-2020;9981A;7
01-12-2020;9981A;3
01-01-2020;9381I;0
01-02-2020;9381I;0
01-03-2020;9381I;0
01-04-2020;9381I;1
01-05-2020;9381I;0
01-06-2020;9381I;0
01-07-2020;9381I;0
01-08-2020;9381I;0
01-09-2020;9381I;0
01-10-2020;9381I;0
01-11-2020;9381I;0
01-12-2020;9381I;2
01-01-2020;8414A;11
01-02-2020;8414A;9
01-03-2020;8414A;2
01-04-2020;8414A;2
01-05-2020;8414A;7
01-06-2020;8414A;11
01-07-2020;8414A;14
01-08-2020;8414A;12
01-09-2020;8414A;8
01-10-2020;8414A;8
01-11-2020;8414A;7
01-12-2020;8414A;7
01-01-2020;2422;0
01-02-2020;2422;6
01-03-2020;2422;2
01-04-2020;2422;1
01-05-2020;2422;4
01-06-2020;2422;7
01-07-2020;2422;17
01-08-2020;2422;9
01-09-2020;2422;9
01-10-2020;2422;4
01-11-2020;2422;5
01-12-2020;2422;2
01-01-2020;2539;0
01-02-2020;2539;6
01-03-2020;2539;2
01-04-2020;2539;0
01-05-2020;2539;0
01-06-2020;2539;0
01-07-2020;2539;22
01-08-2020;2539;8
01-09-2020;2539;9
01-10-2020;2539;3
01-11-2020;2539;4
01-12-2020;2539;1
01-01-2020;9390;8
01-02-2020;9390;8
01-03-2020;9390;2
01-04-2020;9390;0
01-05-2020;9390;6
01-06-2020;9390;6
01-07-2020;9390;17
01-08-2020;9390;16
01-09-2020;9390;11
01-10-2020;9390;7
01-11-2020;9390;5
01-12-2020;9390;0
01-01-2020;9434;5
01-02-2020;9434;10
01-03-2020;9434;2
01-04-2020;9434;2
01-05-2020;9434;9
01-06-2020;9434;5
01-07-2020;9434;18
01-08-2020;9434;14
01-09-2020;9434;9
01-10-2020;9434;4
01-11-2020;9434;8
01-12-2020;9434;0
01-01-2021;1387E;0
01-02-2021;1387E;2
01-03-2021;1387E;7
01-04-2021;1387E;8
01-05-2021;1387E;3
01-06-2021;1387E;7
01-07-2021;1387E;3
01-08-2021;1387E;5
01-09-2021;1387E;3
01-10-2021;1387E;6
01-11-2021;1387E;0
01-12-2021;1387E;5
01-01-2021;1428;5
01-02-2021;1428;2
01-03-2021;1428;8
01-04-2021;1428;7
01-05-2021;1428;2
01-06-2021;1428;6
01-07-2021;1428;6
01-08-2021;1428;5
01-09-2021;1428;3
01-10-2021;1428;6
01-11-2021;1428;7
01-12-2021;1428;4
01-01-2021;8175;8
01-02-2021;8175;4
01-03-2021;8175;9
01-04-2021;8175;3
01-05-2021;8175;5
01-06-2021;8175;10
01-07-2021;8175;19
01-08-2021;8175;8
01-09-2021;8175;4
01-10-2021;8175;4
01-11-2021;8175;10
01-12-2021;8175;7
01-01-2021;8019;11
01-02-2021;8019;3
01-03-2021;8019;8
01-04-2021;8019;2
01-05-2021;8019;9
01-06-2021;8019;9
01-07-2021;8019;17
01-08-2021;8019;9
01-09-2021;8019;6
01-10-2021;8019;2
01-11-2021;8019;5
01-12-2021;8019;9
01-01-2021;6325O;9
01-02-2021;6325O;5
01-03-2021;6325O;0
01-04-2021;6325O;0
01-05-2021;6325O;6
01-06-2021;6325O;16
01-07-2021;6325O;18
01-08-2021;6325O;12
01-09-2021;6325O;12
01-10-2021;6325O;5
01-11-2021;6325O;13
01-12-2021;6325O;11
01-01-2021;9091O;0
01-02-2021;9091O;2
01-03-2021;9091O;2
01-04-2021;9091O;1
01-05-2021;9091O;0
01-06-2021;9091O;0
01-07-2021;9091O;3
01-08-2021;9091O;1
01-09-2021;9091O;0
01-10-2021;9091O;3
01-11-2021;9091O;1
01-12-2021;9091O;0
01-01-2021;1212E;3
01-02-2021;1212E;0
01-03-2021;1212E;4
01-04-2021;1212E;1
01-05-2021;1212E;1
01-06-2021;1212E;0
01-07-2021;1212E;1
01-08-2021;1212E;0
01-09-2021;1212E;0
01-10-2021;1212E;4
01-11-2021;1212E;3
01-12-2021;1212E;5
01-01-2021;1208H;0
01-02-2021;1208H;0
01-03-2021;1208H;0
01-04-2021;1208H;0
01-05-2021;1208H;0
01-06-2021;1208H;0
01-07-2021;1208H;0
01-08-2021;1208H;0
01-09-2021;1208H;0
01-10-2021;1208H;0
01-11-2021;1208H;5
01-12-2021;1208H;4
01-01-2021;1249I;4
01-02-2021;1249I;1
01-03-2021;1249I;3
01-04-2021;1249I;5
01-05-2021;1249I;2
01-06-2021;1249I;0
01-07-2021;1249I;0
01-08-2021;1249I;1
01-09-2021;1249I;1
01-10-2021;1249I;0
01-11-2021;1249I;0
01-12-2021;1249I;0
01-01-2021;4452;7
01-02-2021;4452;2
01-03-2021;4452;10
01-04-2021;4452;2
01-05-2021;4452;7
01-06-2021;4452;10
01-07-2021;4452;25
01-08-2021;4452;21
01-09-2021;4452;7
01-10-2021;4452;10
01-11-2021;4452;13
01-12-2021;4452;8
01-01-2021;B954;5
01-02-2021;B954;0
01-03-2021;B954;6
01-04-2021;B954;4
01-05-2021;B954;2
01-06-2021;B954;7
01-07-2021;B954;14
01-08-2021;B954;7
01-09-2021;B954;3
01-10-2021;B954;3
01-11-2021;B954;0
01-12-2021;B954;3
01-01-2021;B893;2
01-02-2021;B893;1
01-03-2021;B893;3
01-04-2021;B893;0
01-05-2021;B893;2
01-06-2021;B893;9
01-07-2021;B893;18
01-08-2021;B893;10
01-09-2021;B893;0
01-10-2021;B893;4
01-11-2021;B893;1
01-12-2021;B893;1
01-01-2021;B278;5
01-02-2021;B278;2
01-03-2021;B278;6
01-04-2021;B278;2
01-05-2021;B278;2
01-06-2021;B278;7
01-07-2021;B278;16
01-08-2021;B278;11
01-09-2021;B278;0
01-10-2021;B278;5
01-11-2021;B278;0
01-12-2021;B278;1
01-01-2021;B228;4
01-02-2021;B228;3
01-03-2021;B228;4
01-04-2021;B228;3
01-05-2021;B228;2
01-06-2021;B228;5
01-07-2021;B228;0
01-08-2021;B228;0
01-09-2021;B228;2
01-10-2021;B228;2
01-11-2021;B228;0
01-12-2021;B228;3
01-01-2021;0200E;2
01-02-2021;0200E;1
01-03-2021;0200E;7
01-04-2021;0200E;1
01-05-2021;0200E;0
01-06-2021;0200E;5
01-07-2021;0200E;10
01-08-2021;0200E;3
01-09-2021;0200E;1
01-10-2021;0200E;3
01-11-2021;0200E;6
01-12-2021;0200E;6
01-01-2021;0076;4
01-02-2021;0076;1
01-03-2021;0076;7
01-04-2021;0076;3
01-05-2021;0076;1
01-06-2021;0076;6
01-07-2021;0076;11
01-08-2021;0076;5
01-09-2021;0076;2
01-10-2021;0076;7
01-11-2021;0076;6
01-12-2021;0076;4
01-01-2021;1082;0
01-02-2021;1082;2
01-03-2021;1082;3
01-04-2021;1082;1
01-05-2021;1082;0
01-06-2021;1082;0
01-07-2021;1082;2
01-08-2021;1082;3
01-09-2021;1082;1
01-10-2021;1082;6
01-11-2021;1082;2
01-12-2021;1082;8
01-01-2021;2331;1
01-02-2021;2331;2
01-03-2021;2331;3
01-04-2021;2331;3
01-05-2021;2331;0
01-06-2021;2331;7
01-07-2021;2331;13
01-08-2021;2331;7
01-09-2021;2331;0
01-10-2021;2331;7
01-11-2021;2331;2
01-12-2021;2331;4
01-01-2021;5960;7
01-02-2021;5960;4
01-03-2021;5960;11
01-04-2021;5960;0
01-05-2021;5960;10
01-06-2021;5960;16
01-07-2021;5960;26
01-08-2021;5960;22
01-09-2021;5960;12
01-10-2021;5960;9
01-11-2021;5960;12
01-12-2021;5960;13
01-01-2021;5910;8
01-02-2021;5910;1
01-03-2021;5910;10
01-04-2021;5910;3
01-05-2021;5910;12
01-06-2021;5910;12
01-07-2021;5910;24
01-08-2021;5910;13
01-09-2021;5910;10
01-10-2021;5910;8
01-11-2021;5910;11
01-12-2021;5910;9
01-01-2021;6001;0
01-02-2021;6001;0
01-03-2021;6001;0
01-04-2021;6001;0
01-05-2021;6001;0
01-06-2021;6001;0
01-07-2021;6001;0
01-08-2021;6001;0
01-09-2021;6001;0
01-10-2021;6001;6
01-11-2021;6001;12
01-12-2021;6001;0
01-01-2021;1111;0
01-02-2021;1111;1
01-03-2021;1111;3
01-04-2021;1111;3
01-05-2021;1111;1
01-06-2021;1111;0
01-07-2021;1111;3
01-08-2021;1111;2
01-09-2021;1111;0
01-10-2021;1111;5
01-11-2021;1111;1
01-12-2021;1111;4
01-01-2021;1109;0
01-02-2021;1109;2
01-03-2021;1109;2
01-04-2021;1109;3
01-05-2021;1109;1
01-06-2021;1109;1
01-07-2021;1109;4
01-08-2021;1109;3
01-09-2021;1109;0
01-10-2021;1109;5
01-11-2021;1109;2
01-12-2021;1109;5
01-01-2021;8500A;0
01-02-2021;8500A;0
01-03-2021;8500A;0
01-04-2021;8500A;0
01-05-2021;8500A;0
01-06-2021;8500A;0
01-07-2021;8500A;0
01-08-2021;8500A;0
01-09-2021;8500A;6
01-10-2021;8500A;4
01-11-2021;8500A;9
01-12-2021;8500A;0
01-01-2021;5402;0
01-02-2021;5402;0
01-03-2021;5402;0
01-04-2021;5402;0
01-05-2021;5402;0
01-06-2021;5402;15
01-07-2021;5402;25
01-08-2021;5402;18
01-09-2021;5402;11
01-10-2021;5402;0
01-11-2021;5402;0
01-12-2021;5402;0
01-01-2021;1014;1
01-02-2021;1014;2
01-03-2021;1014;3
01-04-2021;1014;5
01-05-2021;1014;1
01-06-2021;1014;0
01-07-2021;1014;3
01-08-2021;1014;4
01-09-2021;1014;2
01-10-2021;1014;7
01-11-2021;1014;1
01-12-2021;1014;9
01-01-2021;1024E;0
01-02-2021;1024E;1
01-03-2021;1024E;3
01-04-2021;1024E;3
01-05-2021;1024E;0
01-06-2021;1024E;0
01-07-2021;1024E;3
01-08-2021;1024E;4
01-09-2021;1024E;3
01-10-2021;1024E;6
01-11-2021;1024E;1
01-12-2021;1024E;8
01-01-2021;0367;4
01-02-2021;0367;1
01-03-2021;0367;5
01-04-2021;0367;1
01-05-2021;0367;2
01-06-2021;0367;4
01-07-2021;0367;9
01-08-2021;0367;6
01-09-2021;0367;0
01-10-2021;0367;6
01-11-2021;0367;6
01-12-2021;0367;9
01-01-2021;5530E;11
01-02-2021;5530E;5
01-03-2021;5530E;6
01-04-2021;5530E;0
01-05-2021;5530E;8
01-06-2021;5530E;15
01-07-2021;5530E;24
01-08-2021;5530E;14
01-09-2021;5530E;9
01-10-2021;5530E;8
01-11-2021;5530E;12
01-12-2021;5530E;12
01-01-2021;5514;9
01-02-2021;5514;6
01-03-2021;5514;5
01-04-2021;5514;0
01-05-2021;5514;10
01-06-2021;5514;17
01-07-2021;5514;25
01-08-2021;5514;17
01-09-2021;5514;11
01-10-2021;5514;10
01-11-2021;5514;11
01-12-2021;5514;12
01-01-2021;4642E;0
01-02-2021;4642E;0
01-03-2021;4642E;0
01-04-2021;4642E;0
01-05-2021;4642E;0
01-06-2021;4642E;0
01-07-2021;4642E;0
01-08-2021;4642E;0
01-09-2021;4642E;0
01-10-2021;4642E;13
01-11-2021;4642E;0
01-12-2021;4642E;0
01-01-2021;5270B;0
01-02-2021;5270B;0
01-03-2021;5270B;0
01-04-2021;5270B;0
01-05-2021;5270B;0
01-06-2021;5270B;0
01-07-2021;5270B;0
01-08-2021;5270B;0
01-09-2021;5270B;0
01-10-2021;5270B;13
01-11-2021;5270B;0
01-12-2021;5270B;13
01-01-2021;9170;0
01-02-2021;9170;0
01-03-2021;9170;0
01-04-2021;9170;0
01-05-2021;9170;0
01-06-2021;9170;0
01-07-2021;9170;0
01-08-2021;9170;0
01-09-2021;9170;0
01-10-2021;9170;0
01-11-2021;9170;3
01-12-2021;9170;3
01-01-2021;C249I;5
01-02-2021;C249I;6
01-03-2021;C249I;6
01-04-2021;C249I;2
01-05-2021;C249I;4
01-06-2021;C249I;4
01-07-2021;C249I;17
01-08-2021;C249I;8
01-09-2021;C249I;8
01-10-2021;C249I;4
01-11-2021;C249I;0
01-12-2021;C249I;8
01-01-2021;C649I;4
01-02-2021;C649I;6
01-03-2021;C649I;7
01-04-2021;C649I;0
01-05-2021;C649I;3
01-06-2021;C649I;2
01-07-2021;C649I;13
01-08-2021;C649I;11
01-09-2021;C649I;5
01-10-2021;C649I;9
01-11-2021;C649I;2
01-12-2021;C649I;8
01-01-2021;C029O;8
01-02-2021;C029O;5
01-03-2021;C029O;4
01-04-2021;C029O;0
01-05-2021;C029O;4
01-06-2021;C029O;3
01-07-2021;C029O;15
01-08-2021;C029O;11
01-09-2021;C029O;12
01-10-2021;C029O;9
01-11-2021;C029O;2
01-12-2021;C029O;8
01-01-2021;2661;6
01-02-2021;2661;2
01-03-2021;2661;7
01-04-2021;2661;7
01-05-2021;2661;2
01-06-2021;2661;9
01-07-2021;2661;12
01-08-2021;2661;18
01-09-2021;2661;0
01-10-2021;2661;6
01-11-2021;2661;10
01-12-2021;2661;3
01-01-2021;9771C;5
01-02-2021;9771C;5
01-03-2021;9771C;14
01-04-2021;9771C;8
01-05-2021;9771C;11
01-06-2021;9771C;12
01-07-2021;9771C;21
01-08-2021;9771C;16
01-09-2021;9771C;8
01-10-2021;9771C;16
01-11-2021;9771C;10
01-12-2021;9771C;2
01-01-2021;1505;0
01-02-2021;1505;0
01-03-2021;1505;0
01-04-2021;1505;0
01-05-2021;1505;0
01-06-2021;1505;0
01-07-2021;1505;0
01-08-2021;1505;0
01-09-2021;1505;0
01-10-2021;1505;7
01-11-2021;1505;5
01-12-2021;1505;0
01-01-2021;3191E;7
01-02-2021;3191E;0
01-03-2021;3191E;11
01-04-2021;3191E;4
01-05-2021;3191E;3
01-06-2021;3191E;5
01-07-2021;3191E;17
01-08-2021;3191E;15
01-09-2021;3191E;3
01-10-2021;3191E;13
01-11-2021;3191E;10
01-12-2021;3191E;5
01-01-2021;3129;7
01-02-2021;3129;2
01-03-2021;3129;11
01-04-2021;3129;5
01-05-2021;3129;6
01-06-2021;3129;6
01-07-2021;3129;20
01-08-2021;3129;14
01-09-2021;3129;4
01-10-2021;3129;11
01-11-2021;3129;11
01-12-2021;3129;7
01-01-2021;3196;0
01-02-2021;3196;0
01-03-2021;3196;6
01-04-2021;3196;4
01-05-2021;3196;2
01-06-2021;3196;5
01-07-2021;3196;18
01-08-2021;3196;11
01-09-2021;3196;2
01-10-2021;3196;8
01-11-2021;3196;11
01-12-2021;3196;5
01-01-2021;3200;5
01-02-2021;3200;0
01-03-2021;3200;8
01-04-2021;3200;4
01-05-2021;3200;4
01-06-2021;3200;6
01-07-2021;3200;19
01-08-2021;3200;14
01-09-2021;3200;3
01-10-2021;3200;11
01-11-2021;3200;11
01-12-2021;3200;8
01-01-2021;3195;0
01-02-2021;3195;0
01-03-2021;3195;0
01-04-2021;3195;0
01-05-2021;3195;0
01-06-2021;3195;0
01-07-2021;3195;0
01-08-2021;3195;0
01-09-2021;3195;0
01-10-2021;3195;12
01-11-2021;3195;12
01-12-2021;3195;0
01-01-2021;3175;0
01-02-2021;3175;0
01-03-2021;3175;10
01-04-2021;3175;4
01-05-2021;3175;4
01-06-2021;3175;7
01-07-2021;3175;17
01-08-2021;3175;16
01-09-2021;3175;2
01-10-2021;3175;14
01-11-2021;3175;0
01-12-2021;3175;7
01-01-2021;2462;5
01-02-2021;2462;0
01-03-2021;2462;5
01-04-2021;2462;4
01-05-2021;2462;2
01-06-2021;2462;4
01-07-2021;2462;13
01-08-2021;2462;14
01-09-2021;2462;1
01-10-2021;2462;11
01-11-2021;2462;4
01-12-2021;2462;0
01-01-2021;6155A;10
01-02-2021;6155A;1
01-03-2021;6155A;8
01-04-2021;6155A;1
01-05-2021;6155A;8
01-06-2021;6155A;15
01-07-2021;6155A;24
01-08-2021;6155A;14
01-09-2021;6155A;10
01-10-2021;6155A;4
01-11-2021;6155A;13
01-12-2021;6155A;9
01-01-2021;6000A;5
01-02-2021;6000A;2
01-03-2021;6000A;6
01-04-2021;6000A;2
01-05-2021;6000A;9
01-06-2021;6000A;8
01-07-2021;6000A;11
01-08-2021;6000A;7
01-09-2021;6000A;12
01-10-2021;6000A;0
01-11-2021;6000A;6
01-12-2021;6000A;7
01-01-2021;7178I;0
01-02-2021;7178I;0
01-03-2021;7178I;0
01-04-2021;7178I;0
01-05-2021;7178I;0
01-06-2021;7178I;0
01-07-2021;7178I;19
01-08-2021;7178I;7
01-09-2021;7178I;6
01-10-2021;7178I;1
01-11-2021;7178I;0
01-12-2021;7178I;0
01-01-2021;7228;8
01-02-2021;7228;1
01-03-2021;7228;7
01-04-2021;7228;0
01-05-2021;7228;5
01-06-2021;7228;10
01-07-2021;7228;16
01-08-2021;7228;6
01-09-2021;7228;4
01-10-2021;7228;1
01-11-2021;7228;8
01-12-2021;7228;10
01-01-2021;9263D;0
01-02-2021;9263D;1
01-03-2021;9263D;6
01-04-2021;9263D;5
01-05-2021;9263D;1
01-06-2021;9263D;5
01-07-2021;9263D;6
01-08-2021;9263D;6
01-09-2021;9263D;2
01-10-2021;9263D;6
01-11-2021;9263D;2
01-12-2021;9263D;0
01-01-2021;1690A;0
01-02-2021;1690A;0
01-03-2021;1690A;0
01-04-2021;1690A;0
01-05-2021;1690A;0
01-06-2021;1690A;0
01-07-2021;1690A;0
01-08-2021;1690A;0
01-09-2021;1690A;2
01-10-2021;1690A;6
01-11-2021;1690A;5
01-12-2021;1690A;0
01-01-2021;1484C;10
01-02-2021;1484C;1
01-03-2021;1484C;7
01-04-2021;1484C;6
01-05-2021;1484C;3
01-06-2021;1484C;8
01-07-2021;1484C;9
01-08-2021;1484C;0
01-09-2021;1484C;0
01-10-2021;1484C;0
01-11-2021;1484C;0
01-12-2021;1484C;0
01-01-2021;1495;8
01-02-2021;1495;1
01-03-2021;1495;11
01-04-2021;1495;5
01-05-2021;1495;3
01-06-2021;1495;11
01-07-2021;1495;9
01-08-2021;1495;13
01-09-2021;1495;4
01-10-2021;1495;8
01-11-2021;1495;5
01-12-2021;1495;7
01-01-2021;2867;0
01-02-2021;2867;2
01-03-2021;2867;7
01-04-2021;2867;4
01-05-2021;2867;3
01-06-2021;2867;8
01-07-2021;2867;16
01-08-2021;2867;16
01-09-2021;2867;2
01-10-2021;2867;8
01-11-2021;2867;4
01-12-2021;2867;2
01-01-2021;2870;0
01-02-2021;2870;0
01-03-2021;2870;0
01-04-2021;2870;0
01-05-2021;2870;0
01-06-2021;2870;0
01-07-2021;2870;0
01-08-2021;2870;0
01-09-2021;2870;0
01-10-2021;2870;11
