FECHA;INDICATIVO;TEMP_MEDIA_MIN
01-01-2022;9981A;3.8
01-02-2022;9981A;7.3
01-03-2022;9981A;8.9
01-04-2022;9981A;10.4
01-05-2022;9981A;15.0
01-06-2022;9981A;20.0
01-07-2022;9981A;22.1
01-08-2022;9981A;22.1
01-09-2022;9981A;19.3
01-10-2022;9981A;16.6
01-11-2022;9981A;11.1
01-12-2022;9981A;7.8
01-01-2022;9381I;-5.0
01-02-2022;9381I;-2.0
01-03-2022;9381I;2.9
01-04-2022;9381I;3.1
01-05-2022;9381I;8.2
01-06-2022;9381I;12.5
01-07-2022;9381I;15.7
01-08-2022;9381I;15.2
01-09-2022;9381I;10.3
01-10-2022;9381I;9.5
01-11-2022;9381I;3.8
01-12-2022;9381I;2.8
01-01-2022;8368U;-5.2
01-02-2022;8368U;-1.5
01-03-2022;8368U;3.7
01-04-2022;8368U;3.8
01-05-2022;8368U;8.3
01-06-2022;8368U;12.8
01-07-2022;8368U;15.8
01-08-2022;8368U;14.9
01-09-2022;8368U;11.4
01-10-2022;8368U;9.3
01-11-2022;8368U;4.1
01-12-2022;8368U;2.1
01-01-2022;3260B;0
01-02-2022;3260B;3.1
01-03-2022;3260B;7.0
01-04-2022;3260B;6.9
01-05-2022;3260B;13.5
01-06-2022;3260B;17.9
01-07-2022;3260B;22.0
01-08-2022;3260B;21.2
01-09-2022;3260B;16.2
01-10-2022;3260B;13.8
01-11-2022;3260B;7.6
01-12-2022;3260B;6.6
01-01-2022;8416;5.8
01-02-2022;8416;8.3
01-03-2022;8416;10.2
01-04-2022;8416;11.3
01-05-2022;8416;16.0
01-06-2022;8416;21.2
01-07-2022;8416;23.6
01-08-2022;8416;23.9
01-09-2022;8416;21.2
01-10-2022;8416;17.5
01-11-2022;8416;13.2
01-12-2022;8416;11.0
01-01-2022;8414A;3.0
01-02-2022;8414A;6.2
01-03-2022;8414A;9.4
01-04-2022;8414A;10.0
01-05-2022;8414A;14.1
01-06-2022;8414A;19.9
01-07-2022;8414A;22.4
01-08-2022;8414A;22.7
01-09-2022;8414A;19.6
01-10-2022;8414A;16.3
01-11-2022;8414A;11.4
01-12-2022;8414A;9.1
01-01-2022;2422;-1.2
01-02-2022;2422;0.6
01-03-2022;2422;4.3
01-04-2022;2422;4.3
01-05-2022;2422;10.6
01-06-2022;2422;14.0
01-07-2022;2422;16.7
01-08-2022;2422;17.0
01-09-2022;2422;12.1
01-10-2022;2422;11.1
01-11-2022;2422;5.1
01-12-2022;2422;5.1
01-01-2022;2539;-2.7
01-02-2022;2539;-1.4
01-03-2022;2539;2.7
01-04-2022;2539;2.3
01-05-2022;2539;7.9
01-06-2022;2539;10.9
01-07-2022;2539;14.3
01-08-2022;2539;14.5
01-09-2022;2539;9.6
01-10-2022;2539;9.4
01-11-2022;2539;3.6
01-12-2022;2539;3.9
01-01-2022;2614;-1.7
01-02-2022;2614;0.2
01-03-2022;2614;4.8
01-04-2022;2614;4.4
01-05-2022;2614;10.7
01-06-2022;2614;14.0
01-07-2022;2614;17.0
01-08-2022;2614;17.1
01-09-2022;2614;12.8
01-10-2022;2614;11.1
01-11-2022;2614;5.8
01-12-2022;2614;6.1
01-01-2022;9390;-4.0
01-02-2022;9390;-1.1
01-03-2022;9390;3.5
01-04-2022;9390;4.1
01-05-2022;9390;9.7
01-06-2022;9390;14.1
01-07-2022;9390;16.6
01-08-2022;9390;16.4
01-09-2022;9390;11.5
01-10-2022;9390;10.5
01-11-2022;9390;4.3
01-12-2022;9390;3.5
01-01-2022;9434;1.0
01-02-2022;9434;5.0
01-03-2022;9434;7.4
01-04-2022;9434;8.8
01-05-2022;9434;14.8
01-06-2022;9434;19.5
01-07-2022;9434;20.6
01-08-2022;9434;21.3
01-09-2022;9434;16.9
01-10-2022;9434;14.9
01-11-2022;9434;8.2
01-12-2022;9434;5.4
